id,time,distance,velocity,acceleration,Frictional Force,airResistance,,,,time,time,time,time,time,time,distance(0.05 Frictional Coefficient),distance(0.045 Frictional Coefficient),distance(0.04 Frictional Coefficient,distance(0.035 Fricitional Coefficient),distance(0.030 Frictional Coefficient),distance(0.025 Frictional Coefficient)
carFAR_05,1.145,2.638001719,4.215047311,-1.699480667,0.424785461,1.20849341,,,,1.145,1.145,1.145,1.145,1.145,1.145,2.638001719,2.662003597,2.686046004,2.709968781,2.733510045,2.757171598
carFAR_05,1.146,2.642215917,4.213348318,-1.69899341,0.424785461,1.208006293,,,,1.146,1.146,1.146,1.146,1.146,1.146,2.642215917,2.666230001,2.690289639,2.714229748,2.737783574,2.76146267
carFAR_05,1.147,2.646428416,4.211649812,-1.698506293,0.424785461,1.207519315,,,,1.147,1.147,1.147,1.147,1.147,1.147,2.646428416,2.670454752,2.694531665,2.718489149,2.742055582,2.765752267
carFAR_05,1.148,2.650639217,4.209951792,-1.698019315,0.424785461,1.207032477,,,,1.148,1.148,1.148,1.148,1.148,1.148,2.650639217,2.674677851,2.698772083,2.722746986,2.746326072,2.770040389
carFAR_05,1.149,2.65484832,4.20825426,-1.697532477,0.424785461,1.206545779,,,,1.149,1.149,1.149,1.149,1.149,1.149,2.65484832,2.678899297,2.703010892,2.727003259,2.750595043,2.774327035
carFAR_05,1.15,2.659055725,4.206557214,-1.697045779,0.424785461,1.20605922,,,,1.15,1.15,1.15,1.15,1.15,1.15,2.659055725,2.683119091,2.707248094,2.731257968,2.754862495,2.778612208
carFAR_05,1.151,2.663261434,4.204860655,-1.69655922,0.424785461,1.205572801,,,,1.151,1.151,1.151,1.151,1.151,1.151,2.663261434,2.687337234,2.711483689,2.735511114,2.75912843,2.782895907
carFAR_05,1.152,2.667465447,4.203164582,-1.696072801,0.424785461,1.205086521,,,,1.152,1.152,1.152,1.152,1.152,1.152,2.667465447,2.691553726,2.715717676,2.739762697,2.763392848,2.787178132
carFAR_05,1.153,2.671667764,4.201468996,-1.695586521,0.424785461,1.20460038,,,,1.153,1.153,1.153,1.153,1.153,1.153,2.671667764,2.695768567,2.719950057,2.744012718,2.767655748,2.791458885
carFAR_05,1.154,2.675868385,4.199773895,-1.69510038,0.424785461,1.204114379,,,,1.154,1.154,1.154,1.154,1.154,1.154,2.675868385,2.699981759,2.724180833,2.748261176,2.771917132,2.795738164
carFAR_05,1.155,2.680067312,4.198079281,-1.694614379,0.424785461,1.203628517,,,,1.155,1.155,1.155,1.155,1.155,1.155,2.680067312,2.704193302,2.728410003,2.752508074,2.776177,2.800015972
carFAR_05,1.156,2.684264544,4.196385152,-1.694128517,0.424785461,1.203142795,,,,1.156,1.156,1.156,1.156,1.156,1.156,2.684264544,2.708403195,2.732637568,2.75675341,2.780435352,2.804292308
carFAR_05,1.157,2.688460082,4.19469151,-1.693642795,0.424785461,1.202657212,,,,1.157,1.157,1.157,1.157,1.157,1.157,2.688460082,2.71261144,2.736863529,2.760997186,2.784692189,2.808567173
carFAR_05,1.158,2.692653927,4.192998352,-1.693157212,0.424785461,1.202171768,,,,1.158,1.158,1.158,1.158,1.158,1.158,2.692653927,2.716818037,2.741087885,2.765239402,2.788947511,2.812840566
carFAR_05,1.159,2.696846079,4.191305681,-1.692671768,0.424785461,1.201686463,,,,1.159,1.159,1.159,1.159,1.159,1.159,2.696846079,2.721022987,2.745310638,2.769480059,2.793201319,2.81711249
carFAR_05,1.16,2.701036539,4.189613494,-1.692186463,0.424785461,1.201201297,,,,1.16,1.16,1.16,1.16,1.16,1.16,2.701036539,2.725226289,2.749531788,2.773719156,2.797453613,2.821382943
carFAR_05,1.161,2.705225307,4.187921793,-1.691701297,0.424785461,1.200716271,,,,1.161,1.161,1.161,1.161,1.161,1.161,2.705225307,2.729427945,2.753751336,2.777956694,2.801704394,2.825651926
carFAR_05,1.162,2.709412383,4.186230577,-1.691216271,0.424785461,1.200231383,,,,1.162,1.162,1.162,1.162,1.162,1.162,2.709412383,2.733627955,2.757969281,2.782192674,2.805953661,2.829919441
carFAR_05,1.163,2.713597768,4.184539845,-1.690731383,0.424785461,1.199746635,,,,1.163,1.163,1.163,1.163,1.163,1.163,2.713597768,2.737826319,2.762185624,2.786427096,2.810201416,2.834185486
carFAR_05,1.164,2.717781463,4.182849599,-1.690246635,0.424785461,1.199262025,,,,1.164,1.164,1.164,1.164,1.164,1.164,2.717781463,2.742023038,2.766400366,2.790659961,2.814447659,2.838450063
carFAR_05,1.165,2.721963467,4.181159837,-1.689762025,0.424785461,1.198777555,,,,1.165,1.165,1.165,1.165,1.165,1.165,2.721963467,2.746218112,2.770613508,2.794891269,2.81869239,2.842713173
carFAR_05,1.166,2.726143783,4.179470559,-1.689277555,0.424785461,1.198293223,,,,1.166,1.166,1.166,1.166,1.166,1.166,2.726143783,2.750411542,2.774825049,2.79912102,2.822935609,2.846974814
carFAR_05,1.167,2.730322409,4.177781766,-1.688793223,0.424785461,1.19780903,,,,1.167,1.167,1.167,1.167,1.167,1.167,2.730322409,2.754603328,2.77903499,2.803349216,2.827177318,2.851234989
carFAR_05,1.168,2.734499346,4.176093457,-1.68830903,0.424785461,1.197324976,,,,1.168,1.168,1.168,1.168,1.168,1.168,2.734499346,2.758793471,2.783243331,2.807575855,2.831417517,2.855493697
carFAR_05,1.169,2.738674596,4.174405632,-1.687824976,0.424785461,1.196841061,,,,1.169,1.169,1.169,1.169,1.169,1.169,2.738674596,2.762981972,2.787450074,2.81180094,2.835656205,2.859750939
carFAR_05,1.17,2.742848158,4.172718291,-1.687341061,0.424785461,1.196357285,,,,1.17,1.17,1.17,1.17,1.17,1.17,2.742848158,2.767168829,2.791655218,2.81602447,2.839893384,2.864006714
carFAR_05,1.171,2.747020033,4.171031433,-1.686857285,0.424785461,1.195873647,,,,1.171,1.171,1.171,1.171,1.171,1.171,2.747020033,2.771354045,2.795858764,2.820246445,2.844129053,2.868261025
carFAR_05,1.172,2.751190221,4.16934506,-1.686373647,0.424785461,1.195390148,,,,1.172,1.172,1.172,1.172,1.172,1.172,2.751190221,2.77553762,2.800060713,2.824466867,2.848363214,2.87251387
carFAR_05,1.173,2.755358723,4.16765917,-1.685890148,0.424785461,1.194906788,,,,1.173,1.173,1.173,1.173,1.173,1.173,2.755358723,2.779719554,2.804261064,2.828685735,2.852595867,2.876765251
carFAR_05,1.174,2.75952554,4.165973763,-1.685406788,0.424785461,1.194423566,,,,1.174,1.174,1.174,1.174,1.174,1.174,2.75952554,2.783899847,2.808459819,2.83290305,2.856827012,2.881015168
carFAR_05,1.175,2.763690671,4.164288839,-1.684923566,0.424785461,1.193940482,,,,1.175,1.175,1.175,1.175,1.175,1.175,2.763690671,2.7880785,2.812656978,2.837118813,2.861056649,2.885263621
carFAR_05,1.176,2.767854117,4.162604399,-1.684440482,0.424785461,1.193457538,,,,1.176,1.176,1.176,1.176,1.176,1.176,2.767854117,2.792255514,2.81685254,2.841333024,2.86528478,2.88951061
carFAR_05,1.177,2.77201588,4.160920441,-1.683957538,0.424785461,1.192974731,,,,1.177,1.177,1.177,1.177,1.177,1.177,2.77201588,2.796430889,2.821046508,2.845545683,2.869511404,2.893756137
carFAR_05,1.178,2.776175959,4.159236966,-1.683474731,0.424785461,1.192492063,,,,1.178,1.178,1.178,1.178,1.178,1.178,2.776175959,2.800604625,2.82523888,2.849756791,2.873736521,2.898000201
carFAR_05,1.179,2.780334354,4.157553974,-1.682992063,0.424785461,1.192009534,,,,1.179,1.179,1.179,1.179,1.179,1.179,2.780334354,2.804776723,2.829429658,2.853966349,2.877960133,2.902242803
carFAR_05,1.18,2.784491067,4.155871465,-1.682509534,0.424785461,1.191527143,,,,1.18,1.18,1.18,1.18,1.18,1.18,2.784491067,2.808947184,2.833618843,2.858174356,2.88218224,2.906483944
carFAR_05,1.181,2.788646097,4.154189438,-1.682027143,0.424785461,1.19104489,,,,1.181,1.181,1.181,1.181,1.181,1.181,2.788646097,2.813116007,2.837806433,2.862380813,2.886402842,2.910723623
carFAR_05,1.182,2.792799446,4.152507893,-1.68154489,0.424785461,1.190562775,,,,1.182,1.182,1.182,1.182,1.182,1.182,2.792799446,2.817283194,2.841992431,2.866585721,2.89062194,2.914961842
carFAR_05,1.183,2.796951113,4.15082683,-1.681062775,0.424785461,1.190080799,,,,1.183,1.183,1.183,1.183,1.183,1.183,2.796951113,2.821448744,2.846176836,2.87078908,2.894839534,2.9191986
carFAR_05,1.184,2.8011011,4.149146249,-1.680580799,0.424785461,1.18959896,,,,1.184,1.184,1.184,1.184,1.184,1.184,2.8011011,2.825612659,2.850359649,2.87499089,2.899055624,2.923433898
carFAR_05,1.185,2.805249406,4.14746615,-1.68009896,0.424785461,1.18911726,,,,1.185,1.185,1.185,1.185,1.185,1.185,2.805249406,2.829774938,2.854540871,2.879191153,2.903270211,2.927667736
carFAR_05,1.186,2.809396032,4.145786533,-1.67961726,0.424785461,1.188635698,,,,1.186,1.186,1.186,1.186,1.186,1.186,2.809396032,2.833935582,2.858720501,2.883389868,2.907483295,2.931900116
carFAR_05,1.187,2.813540979,4.144107397,-1.679135698,0.424785461,1.188154275,,,,1.187,1.187,1.187,1.187,1.187,1.187,2.813540979,2.838094593,2.862898541,2.887587035,2.911694878,2.936131037
carFAR_05,1.188,2.817684247,4.142428743,-1.678654275,0.424785461,1.187672989,,,,1.188,1.188,1.188,1.188,1.188,1.188,2.817684247,2.842251969,2.86707499,2.891782656,2.915904958,2.940360499
carFAR_05,1.189,2.821825837,4.14075057,-1.678172989,0.424785461,1.187191841,,,,1.189,1.189,1.189,1.189,1.189,1.189,2.821825837,2.846407712,2.871249849,2.895976731,2.920113537,2.944588504
carFAR_05,1.19,2.825965749,4.139072878,-1.677691841,0.424785461,1.186710831,,,,1.19,1.19,1.19,1.19,1.19,1.19,2.825965749,2.850561822,2.875423119,2.90016926,2.924320615,2.948815051
carFAR_05,1.191,2.830103983,4.137395667,-1.677210831,0.424785461,1.186229959,,,,1.191,1.191,1.191,1.191,1.191,1.191,2.830103983,2.854714299,2.8795948,2.904360243,2.928526193,2.953040141
carFAR_05,1.192,2.83424054,4.135718937,-1.676729959,0.424785461,1.185749225,,,,1.192,1.192,1.192,1.192,1.192,1.192,2.83424054,2.858865145,2.883764893,2.908549681,2.93273027,2.957263774
carFAR_05,1.193,2.838375421,4.134042688,-1.676249225,0.424785461,1.185268629,,,,1.193,1.193,1.193,1.193,1.193,1.193,2.838375421,2.863014359,2.887933398,2.912737575,2.936932848,2.961485951
carFAR_05,1.194,2.842508626,4.13236692,-1.675768629,0.424785461,1.18478817,,,,1.194,1.194,1.194,1.194,1.194,1.194,2.842508626,2.867161942,2.892100315,2.916923925,2.941133927,2.965706673
carFAR_05,1.195,2.846640155,4.130691631,-1.67528817,0.424785461,1.184307849,,,,1.195,1.195,1.195,1.195,1.195,1.195,2.846640155,2.871307894,2.896265645,2.921108732,2.945333506,2.969925939
carFAR_05,1.196,2.850770009,4.129016824,-1.674807849,0.424785461,1.183827666,,,,1.196,1.196,1.196,1.196,1.196,1.196,2.850770009,2.875452216,2.900429388,2.925291995,2.949531588,2.97414375
carFAR_05,1.197,2.854898189,4.127342496,-1.674327666,0.424785461,1.183347621,,,,1.197,1.197,1.197,1.197,1.197,1.197,2.854898189,2.879594909,2.904591545,2.929473715,2.953728171,2.978360107
carFAR_05,1.198,2.859024695,4.125668648,-1.673847621,0.424785461,1.182867713,,,,1.198,1.198,1.198,1.198,1.198,1.198,2.859024695,2.883735972,2.908752117,2.933653893,2.957923258,2.982575009
carFAR_05,1.199,2.863149527,4.123995281,-1.673367713,0.424785461,1.182387943,,,,1.199,1.199,1.199,1.199,1.199,1.199,2.863149527,2.887875406,2.912911103,2.93783253,2.962116846,2.986788458
carFAR_05,1.2,2.867272685,4.122322393,-1.672887943,0.424785461,1.18190831,,,,1.2,1.2,1.2,1.2,1.2,1.2,2.867272685,2.892013213,2.917068504,2.942009624,2.966308939,2.991000453
carFAR_05,1.201,2.871394172,4.120649984,-1.67240831,0.424785461,1.181428815,,,,1.201,1.201,1.201,1.201,1.201,1.201,2.871394172,2.896149391,2.921224321,2.946185178,2.970499535,2.995210996
carFAR_05,1.202,2.875513986,4.118978056,-1.671928815,0.424785461,1.180949458,,,,1.202,1.202,1.202,1.202,1.202,1.202,2.875513986,2.900283942,2.925378554,2.950359192,2.974688635,2.999420086
carFAR_05,1.203,2.879632128,4.117306606,-1.671449458,0.424785461,1.180470238,,,,1.203,1.203,1.203,1.203,1.203,1.203,2.879632128,2.904416867,2.929531204,2.954531665,2.97887624,3.003627724
carFAR_05,1.204,2.883748599,4.115635636,-1.670970238,0.424785461,1.179991155,,,,1.204,1.204,1.204,1.204,1.204,1.204,2.883748599,2.908548164,2.93368227,2.958702599,2.98306235,3.007833911
carFAR_05,1.205,2.8878634,4.113965145,-1.670491155,0.424785461,1.179512209,,,,1.205,1.205,1.205,1.205,1.205,1.205,2.8878634,2.912677836,2.937831754,2.962871993,2.987246966,3.012038646
carFAR_05,1.206,2.89197653,4.112295132,-1.670012209,0.424785461,1.179033401,,,,1.206,1.206,1.206,1.206,1.206,1.206,2.89197653,2.916805883,2.941979656,2.967039849,2.991430087,3.016241931
carFAR_05,1.207,2.89608799,4.110625599,-1.669533401,0.424785461,1.17855473,,,,1.207,1.207,1.207,1.207,1.207,1.207,2.89608799,2.920932304,2.946125977,2.971206166,2.995611715,3.020443765
carFAR_05,1.208,2.900197781,4.108956544,-1.66905473,0.424785461,1.178076197,,,,1.208,1.208,1.208,1.208,1.208,1.208,2.900197781,2.925057101,2.950270716,2.975370946,2.99979185,3.024644149
carFAR_05,1.209,2.904305903,4.107287968,-1.668576197,0.424785461,1.177597801,,,,1.209,1.209,1.209,1.209,1.209,1.209,2.904305903,2.929180274,2.954413874,2.979534188,3.003970492,3.028843084
carFAR_05,1.21,2.908412357,4.10561987,-1.668097801,0.424785461,1.177119541,,,,1.21,1.21,1.21,1.21,1.21,1.21,2.908412357,2.933301824,2.958555452,2.983695893,3.008147641,3.033040569
carFAR_05,1.211,2.912517143,4.103952251,-1.667619541,0.424785461,1.176641419,,,,1.211,1.211,1.211,1.211,1.211,1.211,2.912517143,2.93742175,2.96269545,2.987856062,3.012323299,3.037236606
carFAR_05,1.212,2.916620262,4.102285109,-1.667141419,0.424785461,1.176163434,,,,1.212,1.212,1.212,1.212,1.212,1.212,2.916620262,2.941540053,2.966833869,2.992014694,3.016497465,3.041431195
carFAR_05,1.213,2.920721714,4.100618446,-1.666663434,0.424785461,1.175685586,,,,1.213,1.213,1.213,1.213,1.213,1.213,2.920721714,2.945656734,2.970970709,2.996171791,3.02067014,3.045624335
carFAR_05,1.214,2.924821499,4.09895226,-1.666185586,0.424785461,1.175207875,,,,1.214,1.214,1.214,1.214,1.214,1.214,2.924821499,2.949771794,2.975105971,3.000327352,3.024841324,3.049816028
carFAR_05,1.215,2.928919619,4.097286552,-1.665707875,0.424785461,1.174730301,,,,1.215,1.215,1.215,1.215,1.215,1.215,2.928919619,2.953885232,2.979239654,3.004481379,3.029011018,3.054006275
carFAR_05,1.216,2.933016072,4.095621322,-1.665230301,0.424785461,1.174252864,,,,1.216,1.216,1.216,1.216,1.216,1.216,2.933016072,2.95799705,2.98337176,3.008633871,3.033179223,3.058195074
carFAR_05,1.217,2.937110861,4.093956569,-1.664752864,0.424785461,1.173775564,,,,1.217,1.217,1.217,1.217,1.217,1.217,2.937110861,2.962107247,2.987502289,3.01278483,3.037345938,3.062382427
carFAR_05,1.218,2.941203986,4.092292294,-1.664275564,0.424785461,1.173298401,,,,1.218,1.218,1.218,1.218,1.218,1.218,2.941203986,2.966215824,2.991631241,3.016934255,3.041511164,3.066568335
carFAR_05,1.219,2.945295446,4.090628495,-1.663798401,0.424785461,1.172821374,,,,1.219,1.219,1.219,1.219,1.219,1.219,2.945295446,2.970322782,2.995758617,3.021082147,3.045674901,3.070752797
carFAR_05,1.22,2.949385243,4.088965174,-1.663321374,0.424785461,1.172344484,,,,1.22,1.22,1.22,1.22,1.22,1.22,2.949385243,2.974428121,2.999884417,3.025228506,3.049837151,3.074935814
carFAR_05,1.221,2.953473377,4.08730233,-1.662844484,0.424785461,1.171867731,,,,1.221,1.221,1.221,1.221,1.221,1.221,2.953473377,2.978531841,3.004008642,3.029373334,3.053997913,3.079117387
carFAR_05,1.222,2.957559848,4.085639962,-1.662367731,0.424785461,1.171391115,,,,1.222,1.222,1.222,1.222,1.222,1.222,2.957559848,2.982633943,3.008131292,3.033516629,3.058157187,3.083297515
carFAR_05,1.223,2.961644657,4.083978071,-1.661891115,0.424785461,1.170914635,,,,1.223,1.223,1.223,1.223,1.223,1.223,2.961644657,2.986734428,3.012252368,3.037658394,3.062314975,3.0874762
carFAR_05,1.224,2.965727804,4.082316656,-1.661414635,0.424785461,1.170438292,,,,1.224,1.224,1.224,1.224,1.224,1.224,2.965727804,2.990833296,3.016371869,3.041798627,3.066471276,3.091653441
carFAR_05,1.225,2.969809291,4.080655718,-1.660938292,0.424785461,1.169962086,,,,1.225,1.225,1.225,1.225,1.225,1.225,2.969809291,2.994930547,3.020489798,3.04593733,3.070626092,3.09582924
carFAR_05,1.226,2.973889116,4.078995256,-1.660462086,0.424785461,1.169486016,,,,1.226,1.226,1.226,1.226,1.226,1.226,2.973889116,2.999026182,3.024606153,3.050074503,3.074779422,3.100003596
carFAR_05,1.227,2.977967281,4.07733527,-1.659986016,0.424785461,1.169010082,,,,1.227,1.227,1.227,1.227,1.227,1.227,2.977967281,3.003120201,3.028720935,3.054210147,3.078931267,3.10417651
carFAR_05,1.228,2.982043787,4.07567576,-1.659510082,0.424785461,1.168534285,,,,1.228,1.228,1.228,1.228,1.228,1.228,2.982043787,3.007212605,3.032834146,3.058344261,3.083081627,3.108347982
carFAR_05,1.229,2.986118633,4.074016725,-1.659034285,0.424785461,1.168058625,,,,1.229,1.229,1.229,1.229,1.229,1.229,2.986118633,3.011303394,3.036945784,3.062476847,3.087230503,3.112518013
carFAR_05,1.23,2.99019182,4.072358167,-1.658558625,0.424785461,1.1675831,,,,1.23,1.23,1.23,1.23,1.23,1.23,2.99019182,3.015392569,3.041055852,3.066607905,3.091377895,3.116686603
carFAR_05,1.231,2.99426335,4.070700084,-1.6580831,0.424785461,1.167107712,,,,1.231,1.231,1.231,1.231,1.231,1.231,2.99426335,3.01948013,3.045164348,3.070737435,3.095523803,3.120853753
carFAR_05,1.232,2.998333221,4.069042476,-1.657607712,0.424785461,1.166632461,,,,1.232,1.232,1.232,1.232,1.232,1.232,2.998333221,3.023566077,3.049271275,3.074865437,3.099668229,3.125019462
carFAR_05,1.233,3.002401435,4.067385343,-1.657132461,0.424785461,1.166157346,,,,1.233,1.233,1.233,1.233,1.233,1.233,3.002401435,3.027650412,3.053376631,3.078991913,3.103811172,3.129183732
carFAR_05,1.234,3.006467992,4.065728686,-1.656657346,0.424785461,1.165682366,,,,1.234,1.234,1.234,1.234,1.234,1.234,3.006467992,3.031733134,3.057480418,3.083116862,3.107952633,3.133346563
carFAR_05,1.235,3.010532892,4.064072504,-1.656182366,0.424785461,1.165207523,,,,1.235,1.235,1.235,1.235,1.235,1.235,3.010532892,3.035814244,3.061582636,3.087240285,3.112092613,3.137507956
carFAR_05,1.236,3.014596137,4.062416796,-1.655707523,0.424785461,1.164732817,,,,1.236,1.236,1.236,1.236,1.236,1.236,3.014596137,3.039893743,3.065683285,3.091362183,3.116231111,3.141667909
carFAR_05,1.237,3.018657726,4.060761563,-1.655232817,0.424785461,1.164258246,,,,1.237,1.237,1.237,1.237,1.237,1.237,3.018657726,3.043971631,3.069782367,3.095482556,3.120368128,3.145826425
carFAR_05,1.238,3.02271766,4.059106805,-1.654758246,0.424785461,1.163783811,,,,1.238,1.238,1.238,1.238,1.238,1.238,3.02271766,3.048047908,3.07387988,3.099601403,3.124503665,3.149983504
carFAR_05,1.239,3.02677594,4.057452521,-1.654283811,0.424785461,1.163309513,,,,1.239,1.239,1.239,1.239,1.239,1.239,3.02677594,3.052122574,3.077975827,3.103718727,3.128637722,3.154139145
carFAR_05,1.24,3.030832566,4.055798712,-1.653809513,0.424785461,1.16283535,,,,1.24,1.24,1.24,1.24,1.24,1.24,3.030832566,3.056195631,3.082070207,3.107834527,3.132770299,3.158293349
carFAR_05,1.241,3.034887538,4.054145376,-1.65333535,0.424785461,1.162361323,,,,1.241,1.241,1.241,1.241,1.241,1.241,3.034887538,3.060267079,3.08616302,3.111948803,3.136901397,3.162446117
carFAR_05,1.242,3.038940857,4.052492515,-1.652861323,0.424785461,1.161887433,,,,1.242,1.242,1.242,1.242,1.242,1.242,3.038940857,3.064336918,3.090254268,3.116061557,3.141031016,3.16659745
carFAR_05,1.243,3.042992523,4.050840128,-1.652387433,0.424785461,1.161413678,,,,1.243,1.243,1.243,1.243,1.243,1.243,3.042992523,3.068405149,3.09434395,3.120172787,3.145159157,3.170747347
carFAR_05,1.244,3.047042537,4.049188214,-1.651913678,0.424785461,1.160940059,,,,1.244,1.244,1.244,1.244,1.244,1.244,3.047042537,3.072471772,3.098432067,3.124282496,3.149285821,3.174895808
carFAR_05,1.245,3.0510909,4.047536774,-1.651440059,0.424785461,1.160466575,,,,1.245,1.245,1.245,1.245,1.245,1.245,3.0510909,3.076536788,3.10251862,3.128390683,3.153411006,3.179042835
carFAR_05,1.246,3.055137611,4.045885807,-1.650966575,0.424785461,1.159993228,,,,1.246,1.246,1.246,1.246,1.246,1.246,3.055137611,3.080600196,3.106603608,3.132497349,3.157534715,3.183188428
carFAR_05,1.247,3.059182672,4.044235314,-1.650493228,0.424785461,1.159520016,,,,1.247,1.247,1.247,1.247,1.247,1.247,3.059182672,3.084661998,3.110687034,3.136602495,3.161656947,3.187332587
carFAR_05,1.248,3.063226082,4.042585294,-1.650020016,0.424785461,1.15904694,,,,1.248,1.248,1.248,1.248,1.248,1.248,3.063226082,3.088722194,3.114768896,3.140706119,3.165777703,3.191475313
carFAR_05,1.249,3.067267842,4.040935747,-1.64954694,0.424785461,1.158573999,,,,1.249,1.249,1.249,1.249,1.249,1.249,3.067267842,3.092780785,3.118849195,3.144808224,3.169896983,3.195616606
carFAR_05,1.25,3.071307954,4.039286673,-1.649073999,0.424785461,1.158101194,,,,1.25,1.25,1.25,1.25,1.25,1.25,3.071307954,3.096837771,3.122927932,3.14890881,3.174014788,3.199756466
carFAR_05,1.251,3.075346416,4.037638072,-1.648601194,0.424785461,1.157628525,,,,1.251,1.251,1.251,1.251,1.251,1.251,3.075346416,3.100893151,3.127005107,3.153007876,3.178131118,3.203894893
carFAR_05,1.252,3.07938323,4.035989943,-1.648128525,0.424785461,1.157155991,,,,1.252,1.252,1.252,1.252,1.252,1.252,3.07938323,3.104946928,3.131080721,3.157105424,3.182245974,3.208031889
carFAR_05,1.253,3.083418396,4.034342287,-1.647655991,0.424785461,1.156683593,,,,1.253,1.253,1.253,1.253,1.253,1.253,3.083418396,3.108999101,3.135154773,3.161201454,3.186359355,3.212167454
carFAR_05,1.254,3.087451915,4.032695104,-1.647183593,0.424785461,1.15621133,,,,1.254,1.254,1.254,1.254,1.254,1.254,3.087451915,3.113049671,3.139227266,3.165295966,3.190471263,3.216301588
carFAR_05,1.255,3.091483787,4.031048393,-1.64671133,0.424785461,1.155739203,,,,1.255,1.255,1.255,1.255,1.255,1.255,3.091483787,3.117098638,3.143298198,3.169388961,3.194581697,3.220434291
